Class,Data,text
1,Em này ngon mà nhìn cũng được phết,em nay ngon ma nhin cung duoc phet
1,đẹp thế,dep the
1,Pin lên tới 2 ngày,pin len toi 2 ngay
1,"tay lông gớm quá.....con nầy ngon thế, xiaomi chính hãng có khác",tay long gom qua con nay ngon the xiaomi chinh hang co khac
1,"Con này mình mới xài, nói chung cũng khá hay, tiện lợi. Báo dc cuộc gọi, tin nhắn, whatsapp... đo giấc ngủ, bước đi... Hàng ngon giá rẻ",con nay minh moi xai noi chung cung kha hay tien loi bao duoc cuoc goi tin nhan whatsapp do giac ngu buoc di hang ngon gia re
1,"Hì, đi ngủ thì vẫn có chuyển động, lăn qua lăn lại các kiểu chứ nhỉ? Nhưng nó chung là nói tính giỏi, như mình 11h lên giường nằm ôm đt cả tiếng, đến 12h đi ngủ thì sáng hôm sau dậy thấy nó báo bắt đầu ngủ từ 12h, có lệch cũng chỉ lệch dưới 5p, phải nói là quá tốt.",hi di ngu thi van co chuyen dong lan qua lan lai cac kieu chu nhi nhung no chung la noi tinh gioi nhu minh 11 gio len giuong nam om dien thoai ca tieng den 12 gio di ngu thi sang hom sau day thay no bao bat dau ngu tu 12 gio co lech cung chi lech duoi 5 p phai noi la qua tot
1,Cuc manh luon,cuc manh luon
1,"Quá ngon, oder về VN 500k là đẹp",qua ngon oder ve viet nam 500000 la dep
1,Gọn quá nhỉ !,gon qua nhi
1,Nên mua về đo nhip tim sau khi xem hình Đc em này phục vụ thì tốt nhỉ,nen mua ve do nhip tim sau khi xem hinh duoc em nay phuc vu thi tot nhi
1,quá ngon. Bác nào bán cho mình đặt 1 cái 090707473. tks,qua ngon bac nao ban cho minh dat 1 cai 090707473 thanks
1,"hàng xiaomi công nhận ngon bổ rẻ thật, đang dùng 1 em mipad 2, 1 mi5, 1 mi pulse s, ngoài mấy app khựa ra thì ko có gì để phàn nàn",hang xiaomi cong nhan ngon bo re that dang dung 1 em mipad 2 1 mi5 1 mi pulse s ngoai may app khua ra thi khong co gi de phan nan
1,hì ngon,hi ngon
1,Quá tuyệt vời,qua tuyet voi
1,"đẹp , đơn giản và táo thứ 2 của thế giới rồi , kể ra ông Xào Mì này ăn cắp ý tưởng + thiết kế na ná của Apple cũng đỉnh thật , không phủ nhật đồ của Xào Mì quá ngon , mình có mua con Xào Mì 4 , năm ngoái dận nhau con người yêu nó đập đến lần thứ 2 mới vỡ màn , đập mạnh mà chỉ trầy cái viền",dep don gian va tao thu 2 cua the gioi roi ke ra ong xao mi nay an cap y tuong   thiet ke na na cua apple cung dinh that khong phu nhat do cua xao mi qua ngon minh co mua con xao mi 4 nam ngoai dan nhau con nguoi yeu no dap den lan thu 2 moi vo man dap manh ma chi tray cai vien
1,"hiển thị cuộc gọi là ngon , kết hợp hoàn hảo với tai nghe bluetouth",hien thi cuoc goi la ngon ket hop hoan hao voi tai nghe bluetouth
1,"ngon. chả nhớ đang dùng 1 em, vẫn tốt",ngon cha nho dang dung 1 em van tot
1,"mua ngay mua ngay mình từng dùng miband 1, sau đó mua 1s vẫn ko hài lòng vì không có đồng hồ mua gear fit nhưng ko hài lòng vì pin kém mua i5 plus không hài lòng vì chất lượng kém (bị vô nước khi trời mưa) mua omron pedometer nhưng không hài lòng vì nó không đeo tay được mua một số máy android cài gg fit nhưng ko hài lòng phải dùng thêm 1 máy miband 2 có vẻ là lựa chọn ổn nhất, sẽ mua ngay khi về vn với giá ko bị đội: pin tốt, giá tốt, gọn nhẹ, có đồng hồ, chống nước ip67 quá ngon. thiết kế trông không cứng cáp như miban 1 vỏ nhôm thôi",mua ngay mua ngay minh tung dung miband 1 sau do mua 1 s van khong hai long vi khong co dong ho mua gear fit nhung khong hai long vi pin kem mua i5 plus khong hai long vi chat luong kem bi vo nuoc khi troi mua mua omron pedometer nhung khong hai long vi no khong deo tay duoc mua mot so may android cai gg fit nhung khong hai long phai dung them 1 may miband 2 co ve la lua chon on nhat se mua ngay khi ve viet nam voi gia khong bi doi   pin tot gia tot gon nhe co dong ho chong nuoc ip67 qua ngon thiet ke trong khong cung cap nhu miban 1 vo nhom thoi
1,ngon đấy đợi hàng về làm cái,ngon day doi hang ve lam cai
1,"Ngon quá nhỉ, kiếm chỗ để order thôi",ngon qua nhi kiem cho de order thoi
1,Em dùng con pulse khi đá bóng Có màn hiển thị thì ngon quá,em dung con pulse khi da bong co man hien thi thi ngon qua
1,"Xiaomi là hãng TQ làm ăn tốt nhất mình thấy đến thời điểm hiện tại (dù mình vốn không thích TQ). Mọi sản phẩm đều rất ngon, giá cả rất ổn, sản phẩm hợp lí, thiết kế rất ổn, hiện đại,không màu mè hay đơn điệu lại hoàn thiện rất tốt. Chưa từng nghe tiếng xấu gù về hãng này. Mi mà chịu chuyển sang Đài Loan hay Hongkong chắc sẽ được tin dùng hơn nhiều. P.s: vòng tay này quá ngon, giá rẻ, ra chắc chắn sẽ xúc liền một em",xiaomi la hang trung quoc lam an tot nhat minh thay den thoi diem hien tai du minh von khong thich trung quoc moi san pham deu rat ngon gia ca rat on san pham hop li thiet ke rat on hien dai khong mau me hay don dieu lai hoan thien rat tot chua tung nghe tieng xau gu ve hang nay mi ma chiu chuyen sang dai loan hay hongkong chac se duoc tin dung hon nhieu   vong tay nay qua ngon gia re ra chac chan se xuc lien mot em
1,ngon quá zời,ngon qua zoi
1,Sướng bạn ah. Xài là ghiền,suong ban a xai la ghien
1,"Ngon đấy, khá sát với nhu cầu của mình: - Luôn hiển thị giờ, để khi đi đường hoặc cần xem nhanh đỡ phải với tay bấm bất kì nút nào nữa. - Thời lượng sử dung chắc cần vài ngày, của tuần thì quá đẹp. - Báo cuộc gọi (có cả rung) với mình chưa quá cần thiết, có lẽ bác nào hay đi đường thì cần hơn.",ngon day kha sat voi nhu cau cua minh     luon hien thi gio de khi di duong hoac can xem nhanh do phai voi tay bam bat ki nut nao nua   thoi luong su dung chac can vai ngay cua tuan thi qua dep   bao cuoc goi co ca rung voi minh chua qua can thiet co le bac nao hay di duong thi can hon
1,Nhìn yêu nhỉ. Chắc phải thử em này,nhin yeu nhi chac phai thu em nay
1,very good,very tot
1,"Chắc chắn sẽ mua e này. Quả thật xiaomi đang tạo cho m 1 hệ sinh thái tuyệt vời. Cái j cũng thấy sx & đều kết nối đc vs nhau. Đã xài miband 1, đang xài mi box , cam ip , loa... Chất lượng & giá thì khỏi bàn . Lo mỗi cái an ninh cho quốc gia",chac chan se mua em nay qua that xiaomi dang tao cho minh 1 he sinh thai tuyet voi cai gi cung thay sx   deu ket noi duoc voi nhau da xai miband 1 dang xai mi box cam iphone loa chat luong   gia thi khoi ban lo moi cai an ninh cho quoc gia
1,Ngon quá,ngon qua
1,gear fit mà pin kém gì..mình dùng vẫn 4-5 ngày k kết nối..kết nối liên tục đc 3 ngày...xem đc các thứ ok,gear fit ma pin kem gi minh dung van 4   5 ngay khong ket noi ket noi lien tuc duoc 3 ngay xem duoc cac thu duoc
1,chờ dòng này ra mòn mỏi...hy vọng đừng làm giá...sắm 1 em thui,cho dong nay ra mon moi hy vong dung lam gia sam 1 em thoi
1,Hay và giá mềm.,hay va gia mem
1,Đẹp đoa chắc sẽ kiếm 1 e,dep doa chac se kiem 1 em
1,"Bắt đầu thích Xiaomi rồi đó, khựa ơi khựa",bat dau thich xiaomi roi do khua oi khua
1,quá ngon <3,qua ngon   3
1,Nhất định phải mua 1 em này mới đc quá tuyệt,nhat dinh phai mua 1 em nay moi duoc qua tuyet
1,"Giá hấp dẫn quá, bác nào bán e đặt gạch luôn này",gia hap dan qua bac nao ban em dat gach luon nay
1,màu cam đẹp quá ),mau cam dep qua
1,cái giá đẹp thế!,cai gia dep the
1,Ship về 500k quất ngay,ship ve 500000 quat ngay
1,Vòng nào cũng đẹp,vong nao cung dep
1,"http://cuahangtcs.com/collections/v...vong-deo-tay-thong-minh-i5?variant=1005523406 Vòng đeo tay thông minh i5 Plus TỔNG HỢP - THẢO LUẬN VÀ CÁC VẤN ĐỀ LIÊN QUAN ĐẾN SẢN PHẨMhttp://tnews.vn/index.php?threads/43/Review giới thiệu :Giới thiệu kèm hướng dẫn Update firmware I5 PlusLink download firmware  I5... cuahangtcs.com i5+ kém cái đo nhịp tim, hơn chỗ hiện tên, sđt người gọi đến, đọc tin nhắn đến, bấm tìm đt, điều khiển chụp ảnh từ xa. Cái chính là nó 389k, mềnh đang dùng 1 cái 2 tháng nay rất ưng ý với nó...",vong deo tay thong minh i5 plus tong hop   thao luan va cac van de lien quan den san phamhttp     gioi thieu   gioi thieu kem huong dan update firmware i5 pluslink download firmware i5 i5   kem cai do nhip tim hon cho hien ten so dien thoai nguoi goi den doc tin nhan den bam tim dien thoai dieu khien chup anh tu xa cai chinh la no 389000 menh dang dung 1 cai 2 thang nay rat ung y voi no
1,Ngon. Thay đồng hồ!,ngon thay dong ho
1,Ngon thật. Xiao ra thêm cái mặt hiển thị đồng hồ thì đúng là đẹp. giá mượt qá,ngon that xiao ra them cai mat hien thi dong ho thi dung la dep gia muot qua
1,"Rẻ quá, đợi bán ra đập liền",re qua doi ban ra dap lien
1,sau 3 ngày mát thì có vẻ nó chạy lại ngon rồi So với misfit rất ổn luôn,sau 3 ngay mat thi co ve no chay lai ngon roi so voi misfit rat on luon
1,"Mình tắm hay rửa tay thì vẫn k tháo ra. Xài được 1 tuần rùi vẫn đẹp. Con sony z3 của mình cũng dán da, cho đi bơi các kiểu vô tư, bỏ lên xíu là nó khô ngay ấy mà. Còn bong tróc thì mình thấy k đâu. Thậm chí tháo ra dán lại vài lần vẫn dc. Nói chung trong 50k thì như vậy là quá ổn rồi bạn. Quất đi thôi",minh tam hay rua tay thi van khong thao ra xai duoc 1 tuan rui van dep con sony z3 cua minh cung dan da cho di boi cac kieu vo tu bo len xiu la no kho ngay ay ma con bong troc thi minh thay khong dau tham chi thao ra dan lai vai lan van duoc noi chung trong 50000 thi nhu vay la qua on roi ban quat di thoi
1,"review cho bác nào chưa mua là dùng rất ngon nhé, em mua tcs up rom xda xong pin hơn 1 tuần mới phải sạc",danh gia cho bac nao chua mua la dung rat ngon nhe em mua tcs len rom xda xong pin hon 1 tuan moi phai sac
1,Quán nét cần gì đao to búa lớn hả bạn. Mình xài amd 7790 gần 4 năm rồi giờ vẫn cân hết các game on. Quán net nếu ăn chơi lắp 460 là 5 năm khỏi nghĩ,quan net can gi dao to bua lon ha ban minh xai amd 7790 gan 4 nam roi gio van can het cac game on quan net neu an choi lap 460 la 5 nam khoi nghi
1,cái này ngon bổ rẻ nè.,cai nay ngon bo re ne
1,"Mát nhất trong đám, đẹp nhất, to nhất, hiệu năng cao nhất, bảo hành lâu nhất và giá thì cao nhất. Kể ra tầm 8.5 củ thì hợp lý, đủ đè hết đám Gaming của giga và MSI.",mat nhat trong dam dep nhat to nhat hieu nang cao nhat bao hanh lau nhat va gia thi cao nhat ke ra tam cu thi hop ly du de het dam gaming cua giga va msi
1,Màu mè kinh phết. 8 củ VGA tầm trung thì cao nhưng hiệu năng lại bá các pác ạ,mau me kinh phet 8 cu vga tam trung thi cao nhung hieu nang lai ba cac pac a
1,"Con này hiện còn 26tr hơn chút, có sẵn ssd luôn roài bạn",con nay hien con 26 tr hon chut co san ssd luon roai ban
1,start menu có vẻ mượt hơn.,start menu co ve muot hon
1,"Bản mới này ngon, ngon nhất là cái Skype Universal, sáng nay có cập nhật nhìn đẹp hơn và nhanh hơn khá nhiều. Có thể tạm thay cái Skype cổ lỗ sỉ kia rồi",ban moi nay ngon ngon nhat la cai skype universal sang nay co cap nhat nhin dep hon va nhanh hon kha nhieu co the tam thay cai skype co lo si kia roi
1,Bản này ngon nhất trong các bản WIN ( trừ XP),ban nay ngon nhat trong cac ban win tru xp
1,hix đẹp mê man luôn,hix dep me man luon
1,"đẹp quá , đàn ông mà cầm cái này lịch lãm hẳn lên",dep qua dan ong ma cam cai nay lich lam han len
1,Cá tính chứ lịch lãm nỗi gì bạn. Công nhận chiếc này nhìn quá đẹp. Biết vậy ráng chờ để mua luôn ;(,ca tinh chu lich lam noi gi ban cong nhan chiec nay nhin qua dep biet vay rang cho de mua luon
1,Nhìn đẹp quá :)) chắc bán con iphone 6s plus để mua em này :)))),nhin dep qua vui chac ban con iphone 6 s plus de mua em nay vui
1,Nên làm ngay và luôn. iphone thì kiểu dáng xấu điên đảo bỏ đi là chuẩn mà.,nen lam ngay va luon iphone thi kieu dang xau dien dao bo di la chuan ma
1,Ngầu phết,ngau phet
1,Ngầu quá đi đẹp quá.!,ngau qua di dep qua
1,"đen phối vàng nhìn bí ẩn thật , tuyệt !",den phoi vang nhin bi an that tuyet
1,Cầm e s7edge đã quá đẹp rồi. H có thêm e này nữa thì quá tuyệt vời. Càng ngày càng yêu samsung. Tự hào về ss quá.,cam em s7edge da qua dep roi gio co them em nay nua thi qua tuyet voi cang ngay cang yeu samsung tu hao ve samsung qua
1,Mỗi năm 1 siêu anh hùng,moi nam 1 sieu anh hung
1,mình thấy phiên bản này đẹp hơn chứ bạn,minh thay phien ban nay dep hon chu ban
1,"Đẹp, màu đen sang trọng!",dep mau den sang trong
1,Cho em xin cái giá. Nhìn đẹp quá chịu không nổi,cho em xin cai gia nhin dep qua chiu khong noi
1,Ăn đứt Dell Ultrasharp rồi,an dut dell ultrasharp roi
1,"Màn LG, Dell màu khá chuẩn",man lg dell mau kha chuan
1,"Màn hình LG thiết kế ngày càng đẹp , nhìn mà mơ ước dc 1 con lun",man hinh lg thiet ke ngay cang dep nhin ma mo uoc duoc 1 con lun
1,"Game hỗ trợ 21:9 có nhiều lắm rồi bác ơi, mình đang chơi bét nhè đây, ưu điểm 21:9 cho góc nhìn ngang rất sướng, rộng rãi nhất là chơi đua xe",game ho tro 21   9 co nhieu lam roi bac oi minh dang choi bet nhe day uu diem 21   9 cho goc nhin ngang rat suong rong rai nhat la choi dua xe
1,"Kết em 34"" 21:9 quá nhưng chưa đủ lúa, phim với game thì thôi rồi, hết muốn nhìn lại đám 16:9 luôn",ket em 34 21   9 qua nhung chua du lua phim voi game thi thoi roi het muon nhin lai dam 16   9 luon
1,"Chơi Game offline phê với Màn này. Lên Pub hỗ trợ mấy film này, công nhận y như rạp. Đáng tiền, không làm đồ họa không rõ? Nhưng màu khá đẹp.",choi game offline phe voi man nay len pub ho tro may film nay cong nhan y nhu rap dang tien khong lam do hoa khong ro nhung mau kha dep
1,Giá thế này thì mấy anh đồ họa mê tít cả mắt vì các em AH-IPS màu sRGB 99%,gia the nay thi may anh do hoa me tit ca mat vi cac em a   ips mau srgb 99
1,"cong vút tu màn hình den cái chân đế lun, đúng chất nhỉ",cong vut tu man hinh den cai chan de lun dung chat nhi
1,samsung làm chủ dây truyền và công nghệ ho tha hồ ra sản phẩm.iphon muốn làm cái vỏ cũng phải đi thuê hãng khác làm,samsung lam chu day truyen va cong nghe ho tha ho ra san pham iphon muon lam cai vo cung phai di thue hang khac lam
1,Cái này cũng hay nè,cai nay cung hay ne
1,"Chuẩn, ra điện điện thoại tầm trung mà chức năng, cấu hình, pin, chất lượng, ứng dụng sử dụng cho công việc và giải trí quá tuyệt vời, iphone ko so nổi với tầm trung của samsung huống chi dòng samsung cao cấp thì iphone đọ làm sao được.",chuan ra dien thoai tam trung ma chuc nang cau hinh pin chat luong ung dung su dung cho cong viec va giai tri qua tuyet voi iphone khong so noi voi tam trung cua samsung huong chi dong samsung cao cap thi iphone do lam sao duoc
1,"Đang hóng bình luận trái chiều của các ifan...cá nhân mình thấy nó đẹp...thiết kế smartphone giờ học hỏi hay sao chep có chon lọc cho nhau...ví dụ như iphone 6 lấy ý tưởng của htc one m7, camera one a9 giống với thiết kế của camera iphone 6...thấy nó đẹp cấu hình ổn,ram 4g mà adroid 6.0 của samsung chạy mượt...",dang hong binh luan trai chieu cua cac ifan ca nhan minh thay no dep thiet ke smartphone gio hoc hoi hay sao chep co chon loc cho nhau vi du nhu iphone 6 lay y tuong cua htc one m7 camera one a9 giong voi thiet ke cua camera iphone 6 thay no dep cau hinh on ram 4 g ma adroid cua samsung chay muot
1,Ngon làm 1 em mới được,ngon lam 1 em moi duoc
1,"Máy quá đẹp, mang hơi hướng thiết kế của HTC. Đây chính là dòng máy thiết kế đẹp nhất của Samsung. Ngon, bổ và rẻ.",may qua dep mang hoi huong thiet ke cua htc day chinh la dong may thiet ke dep nhat cua samsung ngon bo va re
1,"Nhìn đẹp, thích rồi đấy",nhin dep thich roi day
1,"Bạn nào mà đọc hết được cái đời,các dòng samsung thì bá đạo,chắc phải đến 100 mã chứ đùa!công nhận samsung phát triển nhanh chóng mặt!",ban nao ma doc het duoc cai doi cac dong samsung thi ba dao chac phai den 100 ma chu dua cong nhan samsung phat trien nhanh chong mat
1,"mình nói s6 , s 6 egde xanh lục bảo người châu á rất chuộng !",minh noi s6 s 6 egde xanh luc bao nguoi chau a rat chuong
1,chắc bạn không biết xài ĐT. note 4 xài 2 năm vẫn chạy ngon....,chac ban khong biet xai dien thoai ghi 4 xai 2 nam van chay ngon
1,dòng Note của samsung là dòng điện thoại thông minh đáng dùng nhất,dong ghi cua samsung la dong dien thoai thong minh dang dung nhat
1,thích em này,thich em nay
1,Dòng máy dành cho khách hàng muốn tốt gỗ hơn tốt nước sơn.,dong may danh cho khach hang muon tot go hon tot nuoc son
1,Em này ngon,em nay ngon
1,Chờ đợi em này.,cho doi em nay
1,Hàng hiệu có khác. Chỉ có thể là iPhone.,hang hieu co khac chi co the la iphone
1,thiết kế vượt bậc mà các hãng chưa làm được đó là Ở phần lưng các dải nhựa của ăng-ten cũng được giấu vào sát viền,thiet ke vuot bac ma cac hang chua lam duoc do la o phan lung cac dai nhua cua ang   ten cung duoc giau vao sat vien
1,Rất tuyệt. Giống như người Nhật biết chế tạo ra chiếc xe gắn mấy nhưng không biết tối ưu làm xe chạy hao xăng. Những người thợ Việt đã độ chế lại làm cho ít tốn nhiên liệu hơn mà vẫn bảo đảm công suất ( em nghe nói vậy). Cố lên những người trẻ tuổi đất Việt,rat tuyet giong nhu nguoi nhat biet che tao ra chiec xe gan may nhung khong biet toi uu lam xe chay hao xang nhung nguoi tho viet da do che lai lam cho it ton nhien lieu hon ma van bao dam cong suat em nghe noi vay co len nhung nguoi tre tuoi dat viet
1,Tuyệt mình cũng muốn thử trải nghiệm trên ioceanx7,tuyet minh cung muon thu trai nghiem tren ioceanx7
1,rat co gang,rat co gang
1,Tuyệt..,tuyet
1,Hóng đc trải nghiệm sớm,hong duoc trai nghiem som
1,Hàng Androi Ấn chắc hẳn đặc biệt và đáng tin cậy hơn phần lớn các hãng ăn theo vô danh ở TQ. Giá lại quá hấp dẫn!!!,hang androi an chac han dac biet va dang tin cay hon phan lon cac hang an theo vo danh o trung quoc gia lai qua hap dan
1,KHÔNG LÝ DO GÌ ĐỂ ...KHÔNG MUA NÓ CẢ/ MANG VỀ VN ĐI..,khong ly do gi de khong mua no ca   mang ve viet nam di
1,Thật là tuyệt vời! Thật không thể tin nổi!,that la tuyet voi that khong the tin noi
1,"Xem con số mà cứ giống 1,5 tỷ, hóa ra là 1,5 USD = 35k, rẻ thiệt!",xem con so ma cu giong 1 5 ty hoa ra la 1 5 usd 35000 re thiet
1,Dù nó chỉ bền được 1 tháng so với cái giá bằng 1 tô phở thì nó vẫn quá ngon. Con này nếu hàng thương hiệu cũng tầm dưới 2tr rồi,du no chi ben duoc 1 thang so voi cai gia bang 1 to pho thi no van qua ngon con nay neu hang thuong hieu cung tam duoi 2 tr roi
1,Ở Việt Nam mà giá này thì sướng quá. Kể cả 330K thì ít nhất cũng phải mua 2 chiếc.,o viet nam ma gia nay thi suong qua ke ca 330000 thi it nhat cung phai mua 2 chiec
1,"Các sản phẩm của Ấn Độ luôn đứng đầu phân khúc thị trường rẻ tiền nhất thế giới như: ôtô , xe máy ,viễn thông ..... vui thật.",cac san pham cua an do luon dung dau phan khuc thi truong re tien nhat the gioi nhu   oto xe may vien thong vui that
1,"Android là một hđh mở, nó gần như miễn phí cho các nhà sản xuất phần cứng. Không hiểu gì về android thì đừng tỏ ra nguy hiểm. Chính sự phát triển của android mà thế giới gần như bằng 1 cái màn hình smartphone.",android la mot hdh mo no gan nhu mien phi cho cac nha san xuat phan cung khong hieu gi ve android thi dung to ra nguy hiem chinh su phat trien cua android ma the gioi gan nhu bang 1 cai man hinh smartphone
1,Rẻ hơn 1 quả pin 5C,re hon 1 qua pin 5c
1,"Mỗi dòng điện thoại đều có giá trị riêng của nó nhưng ko hiểu sao, dù đã dùng nhiều điện thoại khác nhau mà tôi vẫn không bỏ được blackckberry!",moi dong dien thoai deu co gia tri rieng cua no nhung khong hieu sao du da dung nhieu dien thoai khac nhau ma toi van khong bo duoc blackckberry
1,"Tôi đang dùng passport và vẫn cài được app của androi qua snap,..tôi cảm nhận b10 tuyệt vời, và không hiểu tại sao các bạn cứ mãi lăn tăn???!",toi dang dung passport va van cai duoc app cua androi qua snap toi cam nhan b10 tuyet voi va khong hieu tai sao cac ban cu mai lan tan
1,Khoái cái BB passport quá!,khoai cai bb passport qua
1,"tôi đã dùng nhiều dòng điện thoại khác nhau của nhiều hãng.. nhưng cuối cùng tôi vẫn chọn blackberry, vì bàn phím tuyệt vời, và hơn hết là sự thông minh của hệ điều hành bao mật blackberry =))",toi da dung nhieu dong dien thoai khac nhau cua nhieu hang nhung cuoi cung toi van chon blackberry vi ban phim tuyet voi va hon het la su thong minh cua he dieu hanh bao mat blackberry vui
1,"Có một điều chắc chắn rằng BB10 vẫn là HĐH mà mình sử dụng thấy ưng ý nhất. Đơn giản, quản lý hiệu quả, và cái mình thích là nó không đòi hỏi nhiều giải pháp để có thể nghe được nhạc FLAC như IPhone.",co mot dieu chac chan rang bb10 van la hdh ma minh su dung thay ung y nhat don gian quan ly hieu qua va cai minh thich la no khong doi hoi nhieu giai phap de co the nghe duoc nhac flac nhu iphone
1,rất thích kiểu dáng sang trọng lịch lãm của blackberry. phải ráng de dành tiền rước 1 em về.,rat thich kieu dang sang trong lich lam cua blackberry phai rang de danh tien ruoc 1 em ve
1,Khong len bo bb10. Vi qua bao doi dt nhung ko bo dc bb. Dung bb rat thong minh ko dt nao vuot qua,khong len bo bb10 vi qua bao doi dt nhung khong bo duoc bb dung bb rat thong minh khong dt nao vuot qua
1,Vẫn đang xài Z30 + Passport . BB10 nhưng đa phần ứng dụng tải từ CH Play về nên không lo,van dang xai z30   passport bb10 nhung da phan ung dung tai tu ch play ve nen khong lo
1,"Kết cái hệ điều hành Cyanogen này, tối ưu từ bản gốc của Google android thì ít rác chạy mượt hơn mấy con khác với lại không ngốn nhiều Ram.",ket cai he dieu hanh cyanogen nay toi uu tu ban goc cua google android thi it rac chay muot hon may con khac voi lai khong ngon nhieu ram
1,"Hệ điều hành mới, nếu tinh giản từ bản gốc android của google thì quá ngon, đỡ rác. Ram 2GB thì chạy mượt.",he dieu hanh moi neu tinh gian tu ban goc android cua google thi qua ngon do rac ram 2gb thi chay muot
1,Giá này mà xài Snapdragon với Ram2GB thì quá ổn cho 1 cuộc tình rồi :),gia nay ma xai snapdragon voi ram2gb thi qua on cho 1 cuoc tinh roi vui
1,Giá rẻ mà lại có hệ điều hành riêng mạnh và mượt hơn android thì chắc đột phá mới.,gia re ma lai co he dieu hanh rieng manh va muot hon android thi chac dot pha moi
1,Trước giờ vẫn thích xài hàng Mỹ vì tính an toàn và bảo mật của họ. Giờ mới có hãng điện thoại mới giá rẻ mà cấu hình mạnh như ý.,truoc gio van thich xai hang my vi tinh an toan va bao mat cua ho gio moi co hang dien thoai moi gia re ma cau hinh manh nhu y
1,Chip Snapdragon mà có thêm ram 2GB thì chạy mượt rồi. Lại có hệ điều hành mới Cyanogen ít rác thì mượt ăn đứt android khác quá.,chip snapdragon ma co them ram 2gb thi chay muot roi lai co he dieu hanh moi cyanogen it rac thi muot an dut android khac qua
1,Giá rẻ cấu hình mạnh lại điện thoại Mỹ thì vẫn tin tưởng hơn hàng android cùng loại :D,gia re cau hinh manh lai dien thoai my thi van tin tuong hon hang android cung loai vui
1,"Hệ điều hành chưa test nhưng xem chưng ngon, Giá như này mà cấu hình chip snapdragon và ram 2GB thì phân khúc này quá rẻ.",he dieu hanh chua test nhung xem chung ngon gia nhu nay ma cau hinh chip snapdragon va ram 2gb thi phan khuc nay qua re
1,"Bỏ cái kính cường lực gồ ghề, thêm vào đó là 2.5D và hạ giá thành xuống để cạnh tranh với mấy hàng tung của là thành công. Tôi hy vọng thế.",bo cai kinh cuong luc go ghe them vao do la d va ha gia thanh xuong de canh tranh voi may hang tung cua la thanh cong toi hy vong the
1,"Nâng cấp lên mà giá vẫn rẻ, Obi phân khúc này trùm rồi :D",nang cap len ma gia van re obi phan khuc nay trum roi vui
1,Giá này mà có snapdragon + ram 2G thêm cái camera selfie chuẩn thì ngon quá mà mấy bác còn so sánh :)),gia nay ma co snapdragon   ram 2g them cai camera selfie chuan thi ngon qua ma may bac con so sanh vui
1,Samsung thật tuyệt vời Android quá hay,samsung that tuyet voi android qua hay
1,"Ai chê thì chịu ,chứ tôi sài quen iphone rồi ,chạy mượt ,không bị giật là oki",ai che thi chiu chu toi sai quen iphone roi chay muot khong bi giat la oki
1,"Tôi rất thích sản phẩm của HTC, bởi những lý do sau: Thứ nhất, khi mới ra nó là một siêu phẩm nên người tiêu dùng sẽ phải chi ra khoản tiền lên tới 17 triệu để được sở hưu em nó. Thứ hai, khi ra được 4 tháng, nó trở thành hàng cao cấp và người tiêu dùng lúc này phải bỏ ra 2/3 giá ban đầu để sở hữu em nó. Thứ b, sau một năm nó trở thành hàng phổ thông, và người tiêu dùng phải bỏ ra 1/2 gía ban đầu là có ngay em nó, và cuối cùng sau 2 năm em nó biến mất tăm không còn xuất hiện trên các của hàng lớn. Lời khuyên cho HTC là nên bán đúng giá trị thực của sản phẩm, không bán giá ảo để rồi xuống ào ào làm mất đi giá trị của sẩn phẩm mà phải mất bao công sức tạo ra.",toi rat thich san pham cua htc boi nhung ly do sau   thu nhat khi moi ra no la mot sieu pham nen nguoi tieu dung se phai chi ra khoan tien len toi 17 trieu de duoc so huu em no thu hai khi ra duoc 4 thang no tro thanh hang cao cap va nguoi tieu dung luc nay phai bo ra 2 3 gia ban dau de so huu em no thu ban sau mot nam no tro thanh hang pho thong va nguoi tieu dung phai bo ra 1 2 gia ban dau la co ngay em no va cuoi cung sau 2 nam em no bien mat tam khong con xuat hien tren cac cua hang lon loi khuyen cho htc la nen ban dung gia tri thuc cua san pham khong ban gia ao de roi xuong ao lam mat di gia tri cua san pham ma phai mat bao cong suc tao ra
1,Tuyệt vời HTC ơi. Tôi sẽ rước em về dinh,tuyet voi htc oi toi se ruoc em ve dinh
1,Em muon mua em nay,em muon mua em nay
1,"hoi xua 8x 14 trieu mua không nói ,sau xuong 4,5t mua 2 cái xai toi nay chi hu pin thoi.nghe phon rat hay Tôi rất thích chiếc điện thoại HTC...",hoi xua 8 x 14 trieu mua khong noi sau xuong 4 5 toi mua 2 cai xai toi nay chi hu pin phon rat hay toi rat thich chiec dien thoai htc
1,Mình thích một cái cơ bản nhưng có thiết kế đẹp,minh thich mot cai co ban nhung co thiet ke dep
1,ước mơ bấy lâu được cầm lại 1 chiếc điện thoại nắp gấp đã sắp thành hiện thực,uoc mo bay lau duoc cam lai 1 chiec dien thoai nap gap da sap thanh hien thuc
1,Ra hàng chính hãng tôi sẽ mua 1 chiếc để nghe gọi,ra hang chinh hang toi se mua 1 chiec de nghe goi
1,"Tôi thich mở tắt nhanh như nắp gập, bấm bàn phím cứng. ...",toi thich mo tat nhanh nhu nap gap bam ban phim cung
